run_id,evaldir,suite,checkpoint,device,episodes,seeds,policy,baseline_kind,cond,cond_kind,mix_tv,mix_tv__lo,mix_tv__hi,mix_tv__stderr,mix_tv__n,mix_tv__src,target_tv_vsU,target_tv_vsU__lo,target_tv_vsU__hi,target_tv_vsU__stderr,target_tv_vsU__n,target_tv_vsU__src,target_success,target_success__lo,target_success__hi,target_success__stderr,target_success__n,target_success__src,mix_H,mix_H__lo,mix_H__hi,mix_H__stderr,mix_H__n,mix_H__src,mix_hell,mix_hell__lo,mix_hell__hi,mix_hell__stderr,mix_hell__n,mix_hell__src,mix_js,mix_js__lo,mix_js__hi,mix_js__stderr,mix_js__n,mix_js__src,mix_kl_pu,mix_kl_pu__lo,mix_kl_pu__hi,mix_kl_pu__stderr,mix_kl_pu__n,mix_kl_pu__src,mix_l2,mix_l2__lo,mix_l2__hi,mix_l2__stderr,mix_l2__n,mix_l2__src
transfer-line_ckpt_seed1_256_0_1_2_3_4_5_6_7_8_9_07a180f1,…/transfer-line/seed1/main,transfer-line,runs/transfer-line/seed1,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy__abl_TimeFrozen,other,0.7462528347969055,0.7462528347969055,0.7462528347969055,0.0,2560,ci,0.7462528347969055,0.7462528347969055,0.7462528347969055,0.0,2560,ci,6.504471704942189e-27,6.504471704942189e-27,6.504471704942189e-27,0.0,2560,ci,2.4199061393737793,2.4199061393737793,2.4199061393737793,0.0,2560,ci,0.7259082794189453,0.7259082794189453,0.7259082794189453,0.0,2560,ci,0.40688470005989075,0.40688470005989075,0.40688470005989075,0.0,2560,ci,1.738993525505066,1.738993525505066,1.738993525505066,0.0,2560,ci,0.3269297182559967,0.3269297182559967,0.3269297182559967,0.0,2560,ci
transfer-line_ckpt_seed1_256_0_1_2_3_4_5_6_7_8_9_07a180f1,…/transfer-line/seed1/main,transfer-line,runs/transfer-line/seed1,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy__abl_NodePermute,other,0.7288074493408203,0.7288074493408203,0.7288074493408203,0.0,2560,ci,0.7288074493408203,0.7288074493408203,0.7288074493408203,0.0,2560,ci,0.0,0.0,0.0,0.0,2560,ci,2.6372876167297363,2.6372876167297363,2.6372876167297363,0.0,2560,ci,0.7043095231056213,0.7043095231056213,0.7043095231056213,0.0,2560,ci,0.3821079432964325,0.3821079432964325,0.3821079432964325,0.0,2560,ci,1.5216128826141357,1.5216128826141357,1.5216128826141357,0.0,2560,ci,0.26560285687446594,0.26560285687446594,0.26560285687446594,0.0,2560,ci
transfer-line_ckpt_seed1_256_0_1_2_3_4_5_6_7_8_9_07a180f1,…/transfer-line/seed1/main,transfer-line,runs/transfer-line/seed1,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy_abl_GlobalCoin,ablation,0.7462528347969055,0.7462528347969055,0.7462528347969055,0.0,2560,ci,0.7462528347969055,0.7462528347969055,0.7462528347969055,0.0,2560,ci,6.504471704942189e-27,6.504471704942189e-27,6.504471704942189e-27,0.0,2560,ci,2.4199061393737793,2.4199061393737793,2.4199061393737793,0.0,2560,ci,0.7259082794189453,0.7259082794189453,0.7259082794189453,0.0,2560,ci,0.40688470005989075,0.40688470005989075,0.40688470005989075,0.0,2560,ci,1.738993525505066,1.738993525505066,1.738993525505066,0.0,2560,ci,0.3269297182559967,0.3269297182559967,0.3269297182559967,0.0,2560,ci
transfer-line_ckpt_seed1_256_0_1_2_3_4_5_6_7_8_9_07a180f1,…/transfer-line/seed1/main,transfer-line,runs/transfer-line/seed1,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy_abl_NoPE,ablation,0.7774713039398193,0.7774713039398193,0.7774713039398193,0.0,2560,ci,0.7774713039398193,0.7774713039398193,0.7774713039398193,0.0,2560,ci,2.942726775082116e-44,2.942726775082116e-44,2.942726775082116e-44,0.0,2560,ci,2.4793038368225098,2.4793038368225098,2.4793038368225098,0.0,2560,ci,0.7367175221443176,0.7367175221443176,0.7367175221443176,0.0,2560,ci,0.4159078598022461,0.4159078598022461,0.4159078598022461,0.0,2560,ci,1.679598331451416,1.679598331451416,1.679598331451416,0.0,2560,ci,0.2948417663574219,0.2948417663574219,0.2948417663574219,0.0,2560,ci
transfer-line_ckpt_seed1_256_0_1_2_3_4_5_6_7_8_9_07a180f1,…/transfer-line/seed1/main,transfer-line,runs/transfer-line/seed1,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy_abl_NodePermute,ablation,0.7288074493408203,0.7288074493408203,0.7288074493408203,0.0,2560,ci,0.7288074493408203,0.7288074493408203,0.7288074493408203,0.0,2560,ci,0.0,0.0,0.0,0.0,2560,ci,2.6372876167297363,2.6372876167297363,2.6372876167297363,0.0,2560,ci,0.7043095231056213,0.7043095231056213,0.7043095231056213,0.0,2560,ci,0.3821079432964325,0.3821079432964325,0.3821079432964325,0.0,2560,ci,1.5216128826141357,1.5216128826141357,1.5216128826141357,0.0,2560,ci,0.26560285687446594,0.26560285687446594,0.26560285687446594,0.0,2560,ci
transfer-line_ckpt_seed1_256_0_1_2_3_4_5_6_7_8_9_07a180f1,…/transfer-line/seed1/main,transfer-line,runs/transfer-line/seed1,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy_abl_TimeFrozen,ablation,0.7462528347969055,0.7462528347969055,0.7462528347969055,0.0,2560,ci,0.7462528347969055,0.7462528347969055,0.7462528347969055,0.0,2560,ci,6.504471704942189e-27,6.504471704942189e-27,6.504471704942189e-27,0.0,2560,ci,2.4199061393737793,2.4199061393737793,2.4199061393737793,0.0,2560,ci,0.7259082794189453,0.7259082794189453,0.7259082794189453,0.0,2560,ci,0.40688470005989075,0.40688470005989075,0.40688470005989075,0.0,2560,ci,1.738993525505066,1.738993525505066,1.738993525505066,0.0,2560,ci,0.3269297182559967,0.3269297182559967,0.3269297182559967,0.0,2560,ci
transfer-line_ckpt_seed2_256_0_1_2_3_4_5_6_7_8_9_69f3e004,…/transfer-line/seed2/main,transfer-line,runs/transfer-line/seed2,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy,base,0.9225649833679199,0.9225649833679199,0.9225649833679199,0.0,2560,ci,0.9225649833679199,0.9225649833679199,0.9225649833679199,0.0,2560,ci,0.0,0.0,0.0,0.0,2560,ci,1.2437330484390259,1.2437330484390259,1.2437330484390259,0.0,2560,ci,0.8595505356788635,0.8595505356788635,0.8595505356788635,0.0,2560,ci,0.565868079662323,0.565868079662323,0.565868079662323,0.0,2560,ci,2.915172576904297,2.915172576904297,2.915172576904297,0.0,2560,ci,0.565543532371521,0.565543532371521,0.565543532371521,0.0,2560,ci
transfer-line_ckpt_seed2_256_0_1_2_3_4_5_6_7_8_9_69f3e004,…/transfer-line/seed2/main,transfer-line,runs/transfer-line/seed2,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy__abl_NoPE,other,0.8509705662727356,0.8509705662727356,0.8509705662727356,0.0,2560,ci,0.8509705662727356,0.8509705662727356,0.8509705662727356,0.0,2560,ci,0.0,0.0,0.0,0.0,2560,ci,1.7902123928070068,1.7902123928070068,1.7902123928070068,0.0,2560,ci,0.806810200214386,0.806810200214386,0.806810200214386,0.0,2560,ci,0.49796509742736816,0.49796509742736816,0.49796509742736816,0.0,2560,ci,2.36869215965271,2.36869215965271,2.36869215965271,0.0,2560,ci,0.46017616987228394,0.46017616987228394,0.46017616987228394,0.0,2560,ci
transfer-line_ckpt_seed2_256_0_1_2_3_4_5_6_7_8_9_69f3e004,…/transfer-line/seed2/main,transfer-line,runs/transfer-line/seed2,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy__abl_GlobalCoin,other,0.9225649833679199,0.9225649833679199,0.9225649833679199,0.0,2560,ci,0.9225649833679199,0.9225649833679199,0.9225649833679199,0.0,2560,ci,0.0,0.0,0.0,0.0,2560,ci,1.2437330484390259,1.2437330484390259,1.2437330484390259,0.0,2560,ci,0.8595505356788635,0.8595505356788635,0.8595505356788635,0.0,2560,ci,0.565868079662323,0.565868079662323,0.565868079662323,0.0,2560,ci,2.915172576904297,2.915172576904297,2.915172576904297,0.0,2560,ci,0.565543532371521,0.565543532371521,0.565543532371521,0.0,2560,ci
transfer-line_ckpt_seed2_256_0_1_2_3_4_5_6_7_8_9_69f3e004,…/transfer-line/seed2/main,transfer-line,runs/transfer-line/seed2,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy__abl_TimeFrozen,other,0.9225649833679199,0.9225649833679199,0.9225649833679199,0.0,2560,ci,0.9225649833679199,0.9225649833679199,0.9225649833679199,0.0,2560,ci,0.0,0.0,0.0,0.0,2560,ci,1.2437330484390259,1.2437330484390259,1.2437330484390259,0.0,2560,ci,0.8595505356788635,0.8595505356788635,0.8595505356788635,0.0,2560,ci,0.565868079662323,0.565868079662323,0.565868079662323,0.0,2560,ci,2.915172576904297,2.915172576904297,2.915172576904297,0.0,2560,ci,0.565543532371521,0.565543532371521,0.565543532371521,0.0,2560,ci
